,id,updated,elanId,firstName,lastName,id_,affairId,affairTitle,date,divisionText,meaningNo,meaningYes,registrationNumber,submissionText,hasMorePages,decision
10,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,11500,20010080,Réforme de la direction de l'Etat,2012-09-10T15:58:33Z,,Antrag der Minderheit Moret (Eintreten),Antrag der Mehrheit (Nichteintreten),7760,Arrêté fédéral sur la réforme du gouvernement,,No
11,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,11583,20010080,Réforme de la direction de l'Etat,2012-09-12T08:32:11Z,,Antrag der Minderheit Joder (streichen),Antrag der Mehrheit,7843,Loi sur l'organisation du gouvernement et de l'administration (LOGA),,Yes
12,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,11896,20010080,Réforme de la direction de l'Etat,2012-09-28T08:54:51Z,,,,8156,Loi sur l'organisation du gouvernement et de l'administration (LOGA),,Yes
13,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,7214,20010083,Convention alpine. Protocoles de mise en oeuvre,2009-12-11T09:43:38Z,,Antrag der Minderheit Cathomas (Eintreten),Antrag der Mehrheit (Nichteintreten),3474,Arrêté fédéral concernant la ratification des protocoles de la Convention sur la protection des Alpes (Convention alpine),,No
14,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,8330,20010083,Convention alpine. Protocoles de mise en oeuvre,2010-09-29T12:58:01Z,,Antrag der Minderheit Cathomas (Eintreten),Antrag der Mehrheit (Nichteintreten),4590,Arrêté fédéral concernant la ratification des protocoles de la Convention sur la protection des Alpes (Convention alpine),,Yes
15,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,6328,20010461,Commission fédérale des droits de l'homme,2009-06-12T10:00:15Z,,Proposition de la minorité Joder (classer),Proposition de la majorité (proroger d'un an le délai),2588,,,Yes
16,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,8398,20020308,Amnistie fiscale générale,2010-10-01T08:41:43Z,,Antrag der Minderheit Kaufmann (Verlängerung der Behandlungsfrist um 2 Kahre),Antrag der Mehrheit (Abschreibung der Initiativen),4658,,,NT
17,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,11937,20020308,Amnistie fiscale générale,2012-09-28T08:34:44Z,,Antrag der Minderheit Pelli (Verlängerung der Behandlungsfrist um 2 Jahre),Antrag der Mehrheit (abschreiben der beiden Initiativen),8197,,,No
18,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,7175,20020440,LP. Limiter le privilège des créances accordé aux salariés,2009-12-10T11:48:10Z,,Antrag der Minderheit Schwander,Antrag der Mehrheit,3435,Loi fédérale sur la poursuite pour dettes et la faillite (LP),,Yes
19,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,7176,20020440,LP. Limiter le privilège des créances accordé aux salariés,2009-12-10T11:49:03Z,Vote sur l'ensemble,,,3436,Loi fédérale sur la poursuite pour dettes et la faillite (LP),,Yes
20,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,7990,20020440,LP. Limiter le privilège des créances accordé aux salariés,2010-06-18T09:27:59Z,,,,4250,Loi fédérale sur la poursuite pour dettes et la faillite (LP),,NT
21,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,8022,20020440,LP. Limiter le privilège des créances accordé aux salariés,2010-06-18T09:29:17Z,,,,4282,Loi fédérale sur la poursuite pour dettes et la faillite (LP),,Yes
22,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,17496,20020453,La transformation des bâtiments en zone agricole. Une compétence cantonale,2016-06-17T09:00:55Z,,Antrag Page (keine Abschreibung),Antrag der Kommission (Abschreibung der Initiative),13756,,,Yes
23,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,5786,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-03-19T16:46:36Z,Entrer en matière,Proposition de la minorité Rutschmann (ne pas entrer en matière),Proposition de la majorité (entrer en matière),2046,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,EH
24,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,5787,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-03-19T16:54:16Z,"Art. 10, al. 1bis, let. b",Proposition Kunz,Proposition de la commission,2047,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,No
25,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,5788,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-03-19T17:09:06Z,"Art. 10, al. 1quater",Proposition de la minorité Leutengger Filippo,Proposition de la majorité,2048,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,Yes
26,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,5790,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-03-19T17:25:22Z,"Art. 10, al. 1quinquies",Proposition de la minorité Amstutz,Proposition de la majorité,2050,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,Yes
27,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,5791,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-03-19T17:29:42Z,"Art. 257a, al. 3",Proposition de la minorité Bäumle,Proposition de la majorité,2051,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,Yes
28,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,5792,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-03-19T17:30:40Z,Vote sur l'ensemble,,,2052,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,Yes
29,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,6103,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-06-02T18:01:15Z,"Art. 10, al. 1quater (vaut également pour l'art. 15bis)",Proposition de la minorité Rutschmann,Proposition de la majorité,2363,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,Yes
30,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,6329,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-06-12T10:23:30Z,Vote final,,,2589,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,EH
31,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,9604,20023126,Conditions de travail des chauffeurs de poids-lourds,2011-06-15T10:33:10Z,,Proposition de la minorité Graf-Litscher (ne pas classer),Proposition de la majorité et du CF (classer),5864,,,Yes
32,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,4249,20030317,Procédure de naturalisation,2008-03-20T11:01:46Z,Motion d'ordre Föhn (renvoyer l'objet),,,506,,,No
33,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,4251,20030317,Procédure de naturalisation,2008-03-20T11:03:10Z,,Propositon Föhn (donner suite),Proposition de la commission (ne pas donner suite),508,,,Yes
34,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,5060,20030406,Amnistie fiscale générale,2008-10-03T10:12:09Z,03.406 (concerne également 02.308),Proposition de la minorité Kaufmann (prolongation du délai),Proposition de la majorité (classer),1320,,,No
35,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,5512,20030411,Lever l'interdiction des courses de formule 1,2009-03-05T10:14:46Z,Entrer en matière,Proposition de la minorité Teuscher (ne pas entrer en matière),Proposition de la majorité (maintenir),1772,Loi fédérale sur la circulation routière (LCR),,Yes
36,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,5659,20030428,Nom et droit de cité des époux. Egalité,2009-03-11T10:55:34Z,Entrer en matière,Proposition de la minorité Schwander (ne pas entrer en matière),Proposition de la majorité (entrer en matière),1919,Code civil (Nom et droit de cité),,No
37,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,5660,20030428,Nom et droit de cité des époux. Egalité,2009-03-11T10:56:43Z,Proposition de renvoi,Proposition de la minorité Reimann Lukas (renvoyer à la commission),Proposition de la majorité (ne pas renvoyer à la commission),1920,Code civil (Nom et droit de cité),,No
38,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,7177,20030428,Nom et droit de cité des époux. Egalité,2009-12-10T12:13:26Z,,Antrag der Minderheit Leutenegger Oberholzer (=Rückweisung an die Kommission),Antrag der Mehrheit,3437,Code civil (Nom et droit de cité),,Yes
39,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,7178,20030428,Nom et droit de cité des époux. Egalité,2009-12-10T12:15:01Z,,Ablehnung des Antrages,Zustimmung zum Antrag Gadient,3438,Code civil (Nom et droit de cité),,No
40,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,7179,20030428,Nom et droit de cité des époux. Egalité,2009-12-10T12:15:56Z,Vote sur l'ensemble,,,3439,Code civil (Nom et droit de cité),,Yes
41,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,10165,20030428,Nom et droit de cité des époux. Egalité,2011-09-28T18:08:27Z,"Art. 160, al. 2bis",Proposition Lüscher,Proposition de la commission,6425,Code civil (Nom et droit de cité),,Yes
42,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,10166,20030428,Nom et droit de cité des époux. Egalité,2011-09-28T18:09:34Z,"Art. 270, al. 1 et 2, art. 271",Proposition Lüscher,Proposition de la commission,6426,Code civil (Nom et droit de cité),,Yes
43,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,10167,20030428,Nom et droit de cité des époux. Egalité,2011-09-28T18:10:34Z,Concept de la majorité vs. concept de la minorité,Proposition de la minorité Nidegger,Proposition de la majorité,6427,Code civil (Nom et droit de cité),,Yes
44,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,10227,20030428,Nom et droit de cité des époux. Egalité,2011-09-30T10:01:43Z,Vote final,,,6487,Code civil (Nom et droit de cité),,Yes
45,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,6856,20030436,Pour des campagnes de votation équitables,2009-11-24T09:07:54Z,,Antrag der Minderheit Joder (Nichteintreten),Antrag der Mehrheit (Eintreten),3116,Loi fédérale précisant le rôle des partis politiques dans la formation de l'opinion et de la volonté populaire,,No
46,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,13655,20030445,Marchés publics. La formation d'apprentis constituerait un critère de sélection,2014-03-10T18:57:28Z,,Antrag der Minderheit Noser (Nichteintreten),Antrag der Mehrheit (Eintreten),9915,Loi fédérale sur les marchés publics (LMP),,Yes
47,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,13656,20030445,Marchés publics. La formation d'apprentis constituerait un critère de sélection,2014-03-10T18:59:04Z,,Antrag des Bundesrates,Antrag der Kommission,9916,Loi fédérale sur les marchés publics (LMP),,Yes
48,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,13657,20030445,Marchés publics. La formation d'apprentis constituerait un critère de sélection,2014-03-10T18:59:56Z,,,,9917,Loi fédérale sur les marchés publics (LMP),,Yes
49,2675,2022-03-09T05:17:19Z,156,Jacques,Bourgeois,14475,20030445,Marchés publics. La formation d'apprentis constituerait un critère de sélection,2014-09-16T08:40:17Z,,Antrag der Minderheit Flückiger Sylvia,Antrag der Mehrheit,10735,Loi fédérale sur les marchés publics (LMP),True,Yes
