,id,updated,elanId,firstName,lastName,id_,affairId,affairTitle,date,divisionText,meaningNo,meaningYes,registrationNumber,submissionText,hasMorePages,decision
34,3032,2022-03-09T05:17:23Z,774,Aline,Trede,15265,20080432,La Suisse doit reconnaître ses enfants,2015-03-11T12:45:04Z,Vote sur l'ensemble,Rejeter le projet,Adopter le projet,11525,Loi sur la nationalité suisse (LN) (Naturalisation facilitée des étrangers de la troisième génération),,Yes
35,3032,2022-03-09T05:17:23Z,774,Aline,Trede,15266,20080432,La Suisse doit reconnaître ses enfants,2015-03-11T12:42:45Z,Entrer en matière sur les deux projets,Proposition de la minorité Fehr Hans (ne pas entrer en matière),Proposition de la majorité (entrer en matière),11526,,,Yes
36,3032,2022-03-09T05:17:23Z,774,Aline,Trede,14365,20080436,Permettre aux cantons d'introduire des plans d'épargne-logement,2014-09-08T18:39:47Z,,Antrag des Initianten (Folge geben),Antrag der Kommission (keine Folge geben),10625,,,NT
37,3032,2022-03-09T05:17:23Z,774,Aline,Trede,14519,20080443,Amendes contre les cartels. Menace pour la viabilité des entreprises,2014-09-17T09:55:41Z,,Antrag der Minderheit Rime (Folge geben),Antrag der Mehrheit (keine Folge geben),10779,,,Yes
38,3032,2022-03-09T05:17:23Z,774,Aline,Trede,14366,20080495,Primes destinées à encourager l'épargne-logement et les mesures d'économie d'énergie et de protection de l'environnement portant sur un logement en propriété pour son propre usage en Suisse. Exonération fiscale,2014-09-08T18:40:45Z,,Antrag des Initianten (Folge geben),Antrag der Kommission (keine Folge geben),10626,,,NT
39,3032,2022-03-09T05:17:23Z,774,Aline,Trede,12316,20090086,Loi sur la protection des marques. Modification et projet Swissness,2013-03-11T16:42:19Z,,Antrag Lehmann,Antrag der Minderheit I von Graffenried,8576,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,Yes
40,3032,2022-03-09T05:17:23Z,774,Aline,Trede,12317,20090086,Loi sur la protection des marques. Modification et projet Swissness,2013-03-11T16:43:29Z,,Antrag der Minderheit I von Graffenried,Antrag der Mehrheit,8577,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,EH
41,3032,2022-03-09T05:17:23Z,774,Aline,Trede,12318,20090086,Loi sur la protection des marques. Modification et projet Swissness,2013-03-11T16:44:33Z,,Antrag der Minderheit II Huber,Antrag der Mehrheit,8578,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,EH
42,3032,2022-03-09T05:17:23Z,774,Aline,Trede,12319,20090086,Loi sur la protection des marques. Modification et projet Swissness,2013-03-11T17:27:47Z,,Antrag Ribaux,Antrag der Minderheiten I Schwander,8579,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,No
43,3032,2022-03-09T05:17:23Z,774,Aline,Trede,12320,20090086,Loi sur la protection des marques. Modification et projet Swissness,2013-03-11T17:28:49Z,,Antrag Ribaux,Antrag der Mehrheit,8580,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,Yes
44,3032,2022-03-09T05:17:23Z,774,Aline,Trede,12323,20090086,Loi sur la protection des marques. Modification et projet Swissness,2013-03-11T17:33:52Z,,Antrag der Minderheit Schwander,Antrag der Mehrheit,8583,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,Yes
45,3032,2022-03-09T05:17:23Z,774,Aline,Trede,12325,20090086,Loi sur la protection des marques. Modification et projet Swissness,2013-03-11T17:36:57Z,,Antrag Bourgeois (streichen),Antrag der Kommission,8585,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,No
46,3032,2022-03-09T05:17:23Z,774,Aline,Trede,12333,20090086,Loi sur la protection des marques. Modification et projet Swissness,2013-03-11T17:40:48Z,,Antrag Lehmann,Antrag der Kommission,8593,"Loi fédérale sur la protection des armoiries de la Suisse et autres signes publics (Loi sur la protection des armoiries, LPASP)",,Yes
47,3032,2022-03-09T05:17:23Z,774,Aline,Trede,12834,20090086,Loi sur la protection des marques. Modification et projet Swissness,2013-06-21T09:43:10Z,,,,9094,"Loi fédérale sur la protection des marques et des indications de provenance (Loi sur la protection des marques, LPM)",,Yes
48,3032,2022-03-09T05:17:23Z,774,Aline,Trede,12835,20090086,Loi sur la protection des marques. Modification et projet Swissness,2013-06-21T09:44:03Z,,,,9095,"Loi fédérale sur la protection des armoiries de la Suisse et autres signes publics (Loi sur la protection des armoiries, LPASP)",,Yes
49,3032,2022-03-09T05:17:23Z,774,Aline,Trede,15146,20090301,Harmonisation des avances et du recouvrement des pensions alimentaires,2015-03-04T11:08:19Z,,Proposition de la minorité Kiener Nellen (ne pas classer l'iv.ct.),Proposition de la majorité (classer l'iv.ct.),11406,,True,No
