,id,updated,elanId,firstName,lastName,id_,affairId,affairTitle,date,divisionText,meaningNo,meaningYes,registrationNumber,submissionText,hasMorePages,decision
22,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,9765,20040062,Loi sur l'assurance-maladie. Révision partielle. Managed-Care,2011-09-12T18:34:15Z,"Art. 64, al. 2, let. b et c",Proposition de la minorité Fehr Jacqueline,Proposition de la majorité,6025,Loi fédérale sur l'assurance-maladie (LAMal) (Réseaux de soins),,No
23,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,9766,20040062,Loi sur l'assurance-maladie. Révision partielle. Managed-Care,2011-09-12T18:35:19Z,"Art. 64, al. 3",Proposition de la minorité Bortoluzzi,Proposition de la majorité,6026,Loi fédérale sur l'assurance-maladie (LAMal) (Réseaux de soins),,Yes
24,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,9767,20040062,Loi sur l'assurance-maladie. Révision partielle. Managed-Care,2011-09-12T18:36:23Z,"Art. 64, al. 3bis",Proposition de la minorité Kleiner,Proposition de la majorité,6027,Loi fédérale sur l'assurance-maladie (LAMal) (Réseaux de soins),,Yes
25,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,10037,20040062,Loi sur l'assurance-maladie. Révision partielle. Managed-Care,2011-09-22T12:00:35Z,"Art. 12, al. 5, art. 13, al. 2, let. g, art. 64, al. 2, let. a et b et al. 3 ainsi que ch. Iter)",Proposition de la minorité Fehr Jacqueline (rejeter la proposition de la conférence de conciliation),Proposition de la majorité (adopter la proposition de la conférence de conciliation),6297,Loi fédérale sur l'assurance-maladie (LAMal) (Réseaux de soins),,NT
26,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,10228,20040062,Loi sur l'assurance-maladie. Révision partielle. Managed-Care,2011-09-30T10:11:25Z,Vote final,,,6488,Loi fédérale sur l'assurance-maladie (LAMal) (Réseaux de soins),,No
27,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,10766,20040439,Loi sur les stupéfiants. Révision,2012-03-07T12:00:29Z,,Antrag der Minderheit Baettig/Bortoluzzi (nicht eintreten),Antrag der Mehrheit (eintreten),7026,"Loi fédérale sur les stupéfiants et les substances psychotropes (Loi sur les stupéfiants, LStup)",,NT
28,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,10767,20040439,Loi sur les stupéfiants. Révision,2012-03-07T12:48:31Z,,Antrag der Minderheit Baettig/Frehner,Antrag der Mehrheit,7027,"Loi fédérale sur les stupéfiants et les substances psychotropes (Loi sur les stupéfiants, LStup)",,Yes
29,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,10768,20040439,Loi sur les stupéfiants. Révision,2012-03-07T15:16:01Z,,Antrag der Minderheit Cassis/Gilli,Antrag der Mehrheit,7028,"Loi fédérale sur les stupéfiants et les substances psychotropes (Loi sur les stupéfiants, LStup)",,NT
30,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,10769,20040439,Loi sur les stupéfiants. Révision,2012-03-07T15:40:23Z,,Antrag Vischer (50.-),Antrag der Mehrheit (100.-),7029,"Loi fédérale sur les stupéfiants et les substances psychotropes (Loi sur les stupéfiants, LStup)",,NT
31,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,10770,20040439,Loi sur les stupéfiants. Révision,2012-03-07T15:41:19Z,,Antrag der Minderheit Baettig/Stahl (200.-),Antrag der Mehrheit (100.-) / Vischer (50.-),7030,"Loi fédérale sur les stupéfiants et les substances psychotropes (Loi sur les stupéfiants, LStup)",,NT
32,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,10771,20040439,Loi sur les stupéfiants. Révision,2012-03-07T15:42:30Z,,Antrag der Minderheit Baettig/Bortoluzzi,Antrag der Mehrheit,7031,"Loi fédérale sur les stupéfiants et les substances psychotropes (Loi sur les stupéfiants, LStup)",,NT
33,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,10772,20040439,Loi sur les stupéfiants. Révision,2012-03-07T16:08:05Z,,Antrag der Minderheit Schenker Silvia,Antrag der Mehrheit,7032,"Loi fédérale sur les stupéfiants et les substances psychotropes (Loi sur les stupéfiants, LStup)",,No
34,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,10773,20040439,Loi sur les stupéfiants. Révision,2012-03-07T16:23:31Z,,Antrag der Minderheit Schenker Silvia,Antrag der Mehrheit,7033,"Loi fédérale sur les stupéfiants et les substances psychotropes (Loi sur les stupéfiants, LStup)",,No
35,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,10774,20040439,Loi sur les stupéfiants. Révision,2012-03-07T16:24:22Z,,Ablehnung,Annahme der Vorlage,7034,"Loi fédérale sur les stupéfiants et les substances psychotropes (Loi sur les stupéfiants, LStup)",,Yes
36,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,11636,20040439,Loi sur les stupéfiants. Révision,2012-09-13T08:31:10Z,,Antrag der Minderheit de Courten,Antrag der Mehrheit,7896,"Loi fédérale sur les stupéfiants et les substances psychotropes (Loi sur les stupéfiants, LStup)",,NT
37,2751,2022-02-25T11:26:14Z,692,Corrado,Pardini,11637,20040439,Loi sur les stupéfiants. Révision,2012-09-13T08:40:33Z,,Antrag der Minderheit Humbel,Antrag der Mehrheit,7897,"Loi fédérale sur les stupéfiants et les substances psychotropes (Loi sur les stupéfiants, LStup)",,NT
