,id,updated,elanId,firstName,lastName,id_,affairId,affairTitle,date,divisionText,meaningNo,meaningYes,registrationNumber,submissionText,hasMorePages,decision
13,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,6328,20010461,Commission fédérale des droits de l'homme,2009-06-12T10:00:15Z,,Proposition de la minorité Joder (classer),Proposition de la majorité (proroger d'un an le délai),2588,,,NT
14,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,8398,20020308,Amnistie fiscale générale,2010-10-01T08:41:43Z,,Antrag der Minderheit Kaufmann (Verlängerung der Behandlungsfrist um 2 Kahre),Antrag der Mehrheit (Abschreibung der Initiativen),4658,,,No
15,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,11937,20020308,Amnistie fiscale générale,2012-09-28T08:34:44Z,,Antrag der Minderheit Pelli (Verlängerung der Behandlungsfrist um 2 Jahre),Antrag der Mehrheit (abschreiben der beiden Initiativen),8197,,,Yes
16,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,7175,20020440,LP. Limiter le privilège des créances accordé aux salariés,2009-12-10T11:48:10Z,,Antrag der Minderheit Schwander,Antrag der Mehrheit,3435,Loi fédérale sur la poursuite pour dettes et la faillite (LP),,Yes
17,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,7176,20020440,LP. Limiter le privilège des créances accordé aux salariés,2009-12-10T11:49:03Z,Vote sur l'ensemble,,,3436,Loi fédérale sur la poursuite pour dettes et la faillite (LP),,Yes
18,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,7990,20020440,LP. Limiter le privilège des créances accordé aux salariés,2010-06-18T09:27:59Z,,,,4250,Loi fédérale sur la poursuite pour dettes et la faillite (LP),,NT
19,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,8022,20020440,LP. Limiter le privilège des créances accordé aux salariés,2010-06-18T09:29:17Z,,,,4282,Loi fédérale sur la poursuite pour dettes et la faillite (LP),,NT
20,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,17496,20020453,La transformation des bâtiments en zone agricole. Une compétence cantonale,2016-06-17T09:00:55Z,,Antrag Page (keine Abschreibung),Antrag der Kommission (Abschreibung der Initiative),13756,,,Yes
21,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,5786,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-03-19T16:46:36Z,Entrer en matière,Proposition de la minorité Rutschmann (ne pas entrer en matière),Proposition de la majorité (entrer en matière),2046,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,Yes
22,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,5787,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-03-19T16:54:16Z,"Art. 10, al. 1bis, let. b",Proposition Kunz,Proposition de la commission,2047,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,No
23,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,5788,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-03-19T17:09:06Z,"Art. 10, al. 1quater",Proposition de la minorité Leutengger Filippo,Proposition de la majorité,2048,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,Yes
24,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,5790,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-03-19T17:25:22Z,"Art. 10, al. 1quinquies",Proposition de la minorité Amstutz,Proposition de la majorité,2050,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,Yes
25,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,5791,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-03-19T17:29:42Z,"Art. 257a, al. 3",Proposition de la minorité Bäumle,Proposition de la majorité,2051,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,NT
26,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,5792,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-03-19T17:30:40Z,Vote sur l'ensemble,,,2052,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,NT
27,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,6103,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-06-02T18:01:15Z,"Art. 10, al. 1quater (vaut également pour l'art. 15bis)",Proposition de la minorité Rutschmann,Proposition de la majorité,2363,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,Yes
28,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,6329,20020473,Loi sur le CO2. Incitation à prendre des mesures d'économie d'énergie dans le bâtiment,2009-06-12T10:23:30Z,Vote final,,,2589,Loi fédérale sur la réduction des émissions de CO2 (Loi sur le CO2) (Mesures incitatives visant à encourager les économies d'énergie dans le bâtiment),,Yes
29,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,9604,20023126,Conditions de travail des chauffeurs de poids-lourds,2011-06-15T10:33:10Z,,Proposition de la minorité Graf-Litscher (ne pas classer),Proposition de la majorité et du CF (classer),5864,,,Yes
30,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,5512,20030411,Lever l'interdiction des courses de formule 1,2009-03-05T10:14:46Z,Entrer en matière,Proposition de la minorité Teuscher (ne pas entrer en matière),Proposition de la majorité (maintenir),1772,Loi fédérale sur la circulation routière (LCR),,No
31,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,5659,20030428,Nom et droit de cité des époux. Egalité,2009-03-11T10:55:34Z,Entrer en matière,Proposition de la minorité Schwander (ne pas entrer en matière),Proposition de la majorité (entrer en matière),1919,Code civil (Nom et droit de cité),,NT
32,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,5660,20030428,Nom et droit de cité des époux. Egalité,2009-03-11T10:56:43Z,Proposition de renvoi,Proposition de la minorité Reimann Lukas (renvoyer à la commission),Proposition de la majorité (ne pas renvoyer à la commission),1920,Code civil (Nom et droit de cité),,NT
33,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,7177,20030428,Nom et droit de cité des époux. Egalité,2009-12-10T12:13:26Z,,Antrag der Minderheit Leutenegger Oberholzer (=Rückweisung an die Kommission),Antrag der Mehrheit,3437,Code civil (Nom et droit de cité),,Yes
34,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,7178,20030428,Nom et droit de cité des époux. Egalité,2009-12-10T12:15:01Z,,Ablehnung des Antrages,Zustimmung zum Antrag Gadient,3438,Code civil (Nom et droit de cité),,No
35,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,7179,20030428,Nom et droit de cité des époux. Egalité,2009-12-10T12:15:56Z,Vote sur l'ensemble,,,3439,Code civil (Nom et droit de cité),,Yes
36,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,10165,20030428,Nom et droit de cité des époux. Egalité,2011-09-28T18:08:27Z,"Art. 160, al. 2bis",Proposition Lüscher,Proposition de la commission,6425,Code civil (Nom et droit de cité),,Yes
37,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,10166,20030428,Nom et droit de cité des époux. Egalité,2011-09-28T18:09:34Z,"Art. 270, al. 1 et 2, art. 271",Proposition Lüscher,Proposition de la commission,6426,Code civil (Nom et droit de cité),,Yes
38,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,10167,20030428,Nom et droit de cité des époux. Egalité,2011-09-28T18:10:34Z,Concept de la majorité vs. concept de la minorité,Proposition de la minorité Nidegger,Proposition de la majorité,6427,Code civil (Nom et droit de cité),,Yes
39,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,10227,20030428,Nom et droit de cité des époux. Egalité,2011-09-30T10:01:43Z,Vote final,,,6487,Code civil (Nom et droit de cité),,Yes
40,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,6856,20030436,Pour des campagnes de votation équitables,2009-11-24T09:07:54Z,,Antrag der Minderheit Joder (Nichteintreten),Antrag der Mehrheit (Eintreten),3116,Loi fédérale précisant le rôle des partis politiques dans la formation de l'opinion et de la volonté populaire,,No
41,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,13655,20030445,Marchés publics. La formation d'apprentis constituerait un critère de sélection,2014-03-10T18:57:28Z,,Antrag der Minderheit Noser (Nichteintreten),Antrag der Mehrheit (Eintreten),9915,Loi fédérale sur les marchés publics (LMP),,Yes
42,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,13656,20030445,Marchés publics. La formation d'apprentis constituerait un critère de sélection,2014-03-10T18:59:04Z,,Antrag des Bundesrates,Antrag der Kommission,9916,Loi fédérale sur les marchés publics (LMP),,Yes
43,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,13657,20030445,Marchés publics. La formation d'apprentis constituerait un critère de sélection,2014-03-10T18:59:56Z,,,,9917,Loi fédérale sur les marchés publics (LMP),,Yes
44,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,14475,20030445,Marchés publics. La formation d'apprentis constituerait un critère de sélection,2014-09-16T08:40:17Z,,Antrag der Minderheit Flückiger Sylvia,Antrag der Mehrheit,10735,Loi fédérale sur les marchés publics (LMP),,No
45,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,14677,20030445,Marchés publics. La formation d'apprentis constituerait un critère de sélection,2014-09-26T08:34:25Z,,Ablehnung der Vorlage,Annahme der Vorlage,10937,Loi fédérale sur les marchés publics (LMP),,Yes
46,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,6070,20033302,Maladie coeliaque. Combler les lacunes de la prise en charge,2009-05-28T08:04:17Z,,Proposition du Conseil fédéral (classer le postulat),Proposition de la commission (ne pas classer le postulat),2330,,,NT
47,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,7941,20040062,Loi sur l'assurance-maladie. Révision partielle. Managed-Care,2010-06-16T10:53:49Z,,Antrag Barthassat,Antrag Prelicz-Huber,4201,Loi fédérale sur l'assurance-maladie (LAMal) (Réseaux de soins),,Yes
48,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,7942,20040062,Loi sur l'assurance-maladie. Révision partielle. Managed-Care,2010-06-16T10:54:47Z,,Antrag Prelicz-Huber,Antrag der Mehrheit,4202,Loi fédérale sur l'assurance-maladie (LAMal) (Réseaux de soins),,Yes
49,2735,2022-03-09T05:17:21Z,456,Martin,Landolt,7943,20040062,Loi sur l'assurance-maladie. Révision partielle. Managed-Care,2010-06-16T10:55:23Z,,Antrag der Minderheit Kleiner (streichen),Antrag der Mehrheit,4203,Loi fédérale sur l'assurance-maladie (LAMal) (Réseaux de soins),True,No
