,id,updated,elanId,firstName,lastName,id_,affairId,affairTitle,date,divisionText,meaningNo,meaningYes,registrationNumber,submissionText,hasMorePages,decision
36,2648,2022-03-09T05:17:22Z,175,Roger,Nordmann,1417,20010023,Organisation judiciaire fédérale. Révision totale,2005-03-02T08:15:27Z,Vote sur l'ensemble,,,1799,Loi sur le Tribunal fédéral (LTF),,Yes
37,2648,2022-03-09T05:17:22Z,175,Roger,Nordmann,1418,20010023,Organisation judiciaire fédérale. Révision totale,2005-03-02T08:16:40Z,Vote sur l'ensemble,,,1800,Loi sur le Tribunal fédéral (LTF),,Yes
38,2648,2022-03-09T05:17:22Z,175,Roger,Nordmann,1546,20010023,Organisation judiciaire fédérale. Révision totale,2005-03-18T08:52:57Z,Vote final,,,1974,Loi sur le Tribunal fédéral (LTF),,Yes
39,2648,2022-03-09T05:17:22Z,175,Roger,Nordmann,1753,20010023,Organisation judiciaire fédérale. Révision totale,2005-06-17T09:42:35Z,Vote final,,,2254,Loi sur le Tribunal administratif fédéral (LTAF),,Yes
40,2648,2022-03-09T05:17:22Z,175,Roger,Nordmann,1754,20010023,Organisation judiciaire fédérale. Révision totale,2005-06-17T09:43:37Z,Vote final,,,2255,Loi sur le Tribunal fédéral (LTF),,Yes
41,2648,2022-03-09T05:17:22Z,175,Roger,Nordmann,3822,20010056,Convention sur les droits de l'Homme et la biomédecine,2007-10-03T17:08:26Z,Vote sur l'ensemble,,,4890,Arrêté fédéral portant approbation de la Convention sur les droits de l'Homme et la biomédecine,,Yes
42,2648,2022-03-09T05:17:22Z,175,Roger,Nordmann,3823,20010056,Convention sur les droits de l'Homme et la biomédecine,2007-10-03T17:09:35Z,Vote sur l'ensemble,,,4891,Arrêté fédéral portant approbation du Protocole additionnel à la Convention sur les droits de l'Homme et la biomédecine portant interdiction du clonage d'êtres humains,,Yes
43,2648,2022-03-09T05:17:22Z,175,Roger,Nordmann,4215,20010056,Convention sur les droits de l'Homme et la biomédecine,2008-03-20T11:51:48Z,Vote final,,,468,Arrêté fédéral portant approbation de la Convention sur les droits de l'Homme et la biomédecine,,Yes
44,2648,2022-03-09T05:17:22Z,175,Roger,Nordmann,4216,20010056,Convention sur les droits de l'Homme et la biomédecine,2008-03-20T11:52:53Z,,,,469,Arrêté fédéral portant approbation du Protocole additionnel à la Convention sur les droits de l'Homme et la biomédecine portant interdiction du clonage d'êtres humains,,Yes
45,2648,2022-03-09T05:17:22Z,175,Roger,Nordmann,10852,20010080,Réforme de la direction de l'Etat,2012-03-14T12:50:01Z,,Antrag der Minderheit Joder,Antrag der Mehrheit,7112,Loi sur l'organisation du gouvernement et de l'administration (LOGA),,Yes
46,2648,2022-03-09T05:17:22Z,175,Roger,Nordmann,10853,20010080,Réforme de la direction de l'Etat,2012-03-14T12:51:52Z,,,,7113,Loi sur l'organisation du gouvernement et de l'administration (LOGA),,Yes
47,2648,2022-03-09T05:17:22Z,175,Roger,Nordmann,11498,20010080,Réforme de la direction de l'Etat,2012-09-10T15:56:03Z,,Antrag der Minderheit Gross Andreas  (Nichtabschreiben),Antrag der Mehrheit (Abschreiben),7758,Arrêté fédéral concernant la réforme de la direction de l'Etat,,No
48,2648,2022-03-09T05:17:22Z,175,Roger,Nordmann,11500,20010080,Réforme de la direction de l'Etat,2012-09-10T15:58:33Z,,Antrag der Minderheit Moret (Eintreten),Antrag der Mehrheit (Nichteintreten),7760,Arrêté fédéral sur la réforme du gouvernement,,Yes
49,2648,2022-03-09T05:17:22Z,175,Roger,Nordmann,11583,20010080,Réforme de la direction de l'Etat,2012-09-12T08:32:11Z,,Antrag der Minderheit Joder (streichen),Antrag der Mehrheit,7843,Loi sur l'organisation du gouvernement et de l'administration (LOGA),True,Yes
