,id,updated,elanId,firstName,lastName,id_,affairId,affairTitle,date,divisionText,meaningNo,meaningYes,registrationNumber,submissionText,hasMorePages,decision
0,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1492,19910411,Prestations familiales,2005-03-10T12:07:49Z,,Antrag der Minderheit (Scherer),Antrag der Mehrheit,1902,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,No
1,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1503,19910411,Prestations familiales,2005-03-15T09:19:29Z,,Antrag der Minderheit III (Rossini),Antrag der Minderheit IV (Fasel),1917,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,Yes
2,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1504,19910411,Prestations familiales,2005-03-15T09:20:40Z,,Antrag der Minderheit II (Triponez),Antrag der Minderheit  IV (Fasel),1918,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,No
3,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1505,19910411,Prestations familiales,2005-03-15T09:21:42Z,,Antrag der Minderheit I (Scherer Marcel),Antrag der Minderheit II (Triponez),1919,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,No
4,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1506,19910411,Prestations familiales,2005-03-15T09:22:43Z,,Antrag der Minderheit II (Triponez),Antrag der Mehrheit,1920,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,No
5,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1507,19910411,Prestations familiales,2005-03-15T09:23:49Z,,Antrag der Minderheit III (Rossini),Antrag der Minderheit IV (Fasel),1921,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,EH
6,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1508,19910411,Prestations familiales,2005-03-15T09:25:19Z,,Antrag der Minderheit II (Triponez),Antrag der Minderheit III (Rossini) ,1922,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,No
7,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1509,19910411,Prestations familiales,2005-03-15T09:26:19Z,,Antrag der Minderheit I (Scherer Marcel),Antrag der Minderheit II (Triponez),1923,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,No
8,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1510,19910411,Prestations familiales,2005-03-15T09:27:19Z,,Antrag der Minderheit II (Triponez),Antrag der Mehrheit,1924,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,No
9,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1511,19910411,Prestations familiales,2005-03-15T09:28:25Z,,Antrag der Minderheit V Gysin Hans Rudolf,Antrag der Mehrheit,1925,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,No
10,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1518,19910411,Prestations familiales,2005-11-29T08:57:54Z,,Antrag der Minderheit (Scherer),Antrag der Mehrheit,1933,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,No
11,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1519,19910411,Prestations familiales,2005-03-15T11:05:41Z,,,,1934,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,No
12,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1520,19910411,Prestations familiales,2005-03-15T11:02:29Z,,,,1935,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,Yes
13,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,2015,19910411,Prestations familiales,2005-11-29T09:29:09Z,,Antrag der Minderheit (Ruey),Antrag der Mehrheit,2602,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,No
14,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,2016,19910411,Prestations familiales,2005-11-29T09:43:57Z,,Antrag der Minderheit (Bortoluzzi),Antrag der Mehrheit,2603,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,No
15,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,2017,19910411,Prestations familiales,2005-11-29T09:58:50Z,,Antrag der Minderheit (Parmelin),Antrag der Mehrheit,2604,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,No
16,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,2337,19910411,Prestations familiales,2006-03-15T17:14:29Z,,Ablehnung,Zustimmung,2993,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,Yes
17,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,2435,19910411,Prestations familiales,2006-03-24T08:29:40Z,Vote final,,,3110,"Loi fédérale sur les allocations familiales (Loi sur les allocations familiales, LAFam)",,No
18,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1241,19950085,Trafic illicite de stupéfiants. Convention,2004-12-06T15:37:06Z,Art. 1,Proposition de la minorité Dunant,Proposition de la majorité,1566,Arrêté fédéral concernant la Convention internationale contre le trafic illicite de stupéfiants et de substances psychotropes,,No
19,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1242,19950085,Trafic illicite de stupéfiants. Convention,2004-12-06T15:38:00Z,Vote sur l'ensemble,,,1567,Arrêté fédéral concernant la Convention internationale contre le trafic illicite de stupéfiants et de substances psychotropes,,No
20,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,1950,19970419,Article constitutionnel sur l'éducation,2005-10-05T12:11:12Z,Vote sur l'ensemble,,,2515,,,Yes
21,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,2196,19970419,Article constitutionnel sur l'éducation,2005-12-16T09:01:16Z,Vote final,,,2815,Arrêté fédéral modifiant les articles de la Constitution sur la formation,,Yes
22,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,326,19980406,Assurance-maladie. Interdiction de désavantager les femmes,2004-03-08T18:05:43Z,,Antrag der Minderheit (Fasel) = Frist verlängern,Antrag der Mehrheit = Initiative abschreiben,406,,,Yes
23,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,413,19980451,Sites pollués par des déchets. Frais d'investigation,2004-03-18T16:51:14Z,Vote sur l'ensemble,,,526,"Loi fédérale sur la protection de l'environnement (Loi sur la protection de l'environnement, LPE)",,Yes
24,2584,2022-02-25T11:26:05Z,217,Adrian,Amstutz,2197,19980451,Sites pollués par des déchets. Frais d'investigation,2005-12-16T09:02:13Z,Vote final,,,2816,"Loi fédérale sur la protection de l'environnement (Loi sur la protection de l'environnement, LPE)",,Yes
